Time(s);pressure(Pa);altitude(m);alt_filtered(m);velocity(m/s)
3596.623;149300;981.9508465799811;982.6587330174109;-1.400649212321757
3596.923;149330;980.2934193653986;982.2385382537148;-1.0638145878556315
3597.423;149330;980.2934193653986;981.7066309597869;-5.321895148541345
3597.524;149350;979.1886176651072;981.1691195497837;-4.707636527253771
3597.623;149340;979.7410035400617;980.7030635335848;-4.141324440854889
3597.723;149360;978.6362617369031;980.2889310894997;-3.7641185532027195
3597.823;149350;979.1886176651072;979.9125192341797;-1.360593138982082
3598.024;149360;978.6362617369031;979.6390400132443;-2.007012975101297
3598.123;149350;979.1886176651072;979.440345728709;-2.9539342179457018
3598.223;149380;977.5316397062367;979.1449523069147;-2.146158834267131
3598.323;149350;979.1886176651072;978.9303364234881;-0.8041282628569698
3598.423;149370;978.083935751822;978.8499235972025;-2.8497983998430305
3598.523;149380;977.5316397062367;978.5649437572172;-2.070499733738025
3598.623;149370;978.083935751822;978.3578937838436;-1.5043061107840043
3598.723;149380;977.5316397062367;978.2074631727653;-1.848089766716019
3598.823;149380;977.5316397062367;978.0226541960939;-1.3427158110904136
3598.923;149380;977.5316397062367;977.888382614985;-0.9658813265145975
3599.024;149380;977.5316397062367;977.7908286010069;-1.4786645156461644
3599.123;149390;976.979373596515;977.6444408139577;-1.818675999883743
3599.223;149390;976.979373596515;977.4625732139694;-2.0764110037676584
3599.323;149400;976.4271374190347;977.2549321135929;-3.018691069212781
3599.423;149410;975.8749311701736;976.9530630066719;-2.193207440683388
3599.523;149400;976.4271374190347;976.7337422626027;-0.838433854234689
3599.623;149400;976.4271374190347;976.6498988771793;-0.6091578520209706
3599.723;149400;976.4271374190347;976.5889830919773;-1.197603709928169
3599.823;149410;975.8749311701736;976.4692227209846;-2.3801183592376036
3599.923;149420;975.3227548462992;976.231210885061;-2.459644473045829
3600.024;149420;975.3227548462992;975.9827867932831;-2.585706538964384
3600.123;149430;974.7706084437943;975.7268018459253;-2.6147823048485086
3600.223;149430;974.7706084437943;975.4653236154406;-2.65465243680424
3600.323;149440;974.2184919590269;975.1998583717605;-1.9287178924111492
3600.423;149430;974.7706084437943;975.0069865825195;-1.4012955733557144
3600.523;149440;974.2184919590269;974.8668570251834;-2.527863708860448
3600.623;149450;973.6664053883843;974.6140706542976;-3.3462815725450548
3600.723;149460;973.1143487282393;974.2794424970434;-1.6763548834834876
3600.823;149440;974.2184919590269;974.1118070086952;-0.46312302147540607
3600.923;149450;973.6664053883843;974.0654947065477;-0.6153865512844032
3601.223;149460;973.1143487282393;973.8808787411623;-2.096133595419675
3601.323;149460;973.1143487282393;973.6712653816205;-3.0324477193396726
3601.423;149480;972.0103251249532;973.3680206096868;-3.7127197499229614
3601.523;149480;972.0103251249532;972.9967486346932;-1.9427104771234032
3601.623;149470;972.5623219749697;972.802477586981;-1.4114617812323662
3601.723;149480;972.0103251249532;972.6613314088579;-0.2707078086055123
3601.823;149460;973.1143487282393;972.6342606279974;0.5580575801575907
3601.923;149470;972.5623219749697;972.6900663860131;-0.34586795747746246
3602.024;149470;972.5623219749697;972.6551337223078;-1.018726236115528
3602.123;149480;972.0103251249532;972.5542798249322;-1.4874847713590384
3602.223;149480;972.0103251249532;972.4055313477965;-0.3259826303795544
3602.323;149470;972.5623219749697;972.3729330847585;-0.9915376787339406
3602.423;149490;971.458358174577;972.2737793168852;-1.4751326074864204
3602.523;149480;972.0103251249532;972.126266056136;-1.071746573791026
3602.623;149490;971.458358174577;972.019091398757;-3.0426391438520954
3602.723;149510;970.3545139582427;971.7148274843721;-3.7198789797571132
3602.823;149510;970.3545139582427;971.3428395863967;-1.9480345913900219
3602.923;149500;970.9064211202094;971.1480361272579;-0.6541725645862179
3603.024;149500;970.9064211202094;971.0819646982346;-1.2471239567170773
3603.123;149510;970.3545139582427;970.9584994265194;-1.203109106326636
3603.323;149520;969.8026366850544;970.7178776052543;-0.8342648943458794
3603.623;149520;969.8026366850544;970.4675981369504;-0.6061289253650006
3603.923;149520;969.8026366850544;970.2857594593411;-0.9433874617008051
3604.223;149540;968.698971790544;970.0027432208307;-3.5652603938534098
3604.323;149540;968.698971790544;969.6462171814456;-2.5903132995473155
3604.423;149540;968.698971790544;969.3871858514912;-2.6364250228761685
3604.523;149550;968.147184161992;969.1235433492026;-3.424338554079599
3604.623;149560;967.5954264077488;968.7811094937949;-3.9967095542888242
3604.723;149570;967.0436985242023;968.3814385383664;-3.658150024594905
3604.823;149570;967.0436985242023;968.0156235359073;-1.32890078334288
3605.023;149570;967.0436985242023;967.7498433792383;-2.685335593627256
3605.123;149580;966.4920005077448;967.4813098198758;-4.2138771931244845
3605.223;149600;965.388694061622;967.0599221005638;-3.8158498810822183
3605.323;149590;965.9403323547539;966.6783371124559;-2.018129153612579
3605.423;149590;965.9403323547539;966.4765241970948;-0.7119677646195688
3605.523;149580;966.4920005077448;966.4053274206326;-0.5172748595673669
3605.623;149590;965.9403323547539;966.3535999346759;-3.3927328117928415
3605.723;149620;964.2855070404859;966.0143266534969;-3.973419982811696
3605.823;149610;964.8370856247369;965.6169846552161;-2.1326921728606365
3605.923;149610;964.8370856247369;965.4037154379303;-2.280849494060617
3606.024;149620;964.2855070404859;965.1733496390299;-3.2141389286323654
3606.123;149630;963.7339583052616;964.8551498850948;-2.2870554808842254
3606.323;149650;962.6309503674379;964.3977387889183;-4.077370948370187
3606.423;149640;963.1824394154464;963.9900016940817;-2.9330528677612713
3606.524;149650;962.6309503674379;963.6937633544375;-2.9356985113874865
3606.623;149650;962.6309503674379;963.4031292018096;-1.432791963432176
3606.823;149660;962.0794911576285;963.1165708091235;-0.9453239325157815
3607.123;149660;962.0794911576285;962.8329736293686;-2.8144165338122225
3607.223;149670;961.5280617824008;962.5515319759876;-1.2907900962204992
3607.323;149650;962.6309503674379;962.4224529663657;-0.18385148496480164
3607.423;149660;962.0794911576285;962.4040678178692;-0.8875791297750308
3607.523;149660;962.0794911576285;962.3153099048914;-1.3988263994202943
3607.623;149670;961.5280617824008;962.1754272649495;-3.278071754828741
3607.723;149690;960.4252925212895;961.8476200894669;-0.7912486842973302
3608.024;149670;961.5280617824008;961.6094542354934;-0.49070119183922306
3608.223;149680;960.9766622381569;961.5118046983174;-1.1086339438354422
3608.423;149690;960.4252925212895;961.2900779095505;-1.6109394163661874
3608.523;149680;960.9766622381569;961.1289839679133;-1.1704159960355995
3608.623;149690;960.4252925212895;961.0119423683099;-3.111877202165362
3608.723;149710;959.322642555249;960.7007546480936;-3.0147511961938696
3608.823;149700;959.8739526281862;960.3992795284745;-2.9441034817470557
3608.923;149720;958.7713622988657;960.1048691803;-5.1029395800347235
3609.024;149740;957.6688912213696;959.589472282716;-1.881697311038916
3609.223;149720;958.7713622988657;959.2150145178191;-1.9669179058696198
3609.323;149730;958.2201118554433;959.0183227272323;-2.9364442767079586
3609.423;149740;957.6688912213696;958.7246782995618;-2.8585432214518636
3609.524;149740;957.6688912213696;958.4359654341948;-2.8800585891055177
3609.623;149750;957.1177003930417;958.1508396338729;-2.825196450162662
3609.723;149750;957.1177003930417;957.8683199888569;-2.052625371013212
3609.823;149750;957.1177003930417;957.6630574517558;-0.7376833735970537
3609.923;149740;957.6688912213696;957.5892891143961;-2.7689332987418207
3610.024;149780;955.4643067065416;957.3096268512229;-4.336011914010594
3610.123;149770;956.0154081392278;956.8803616717352;-2.365280063923924
3610.223;149770;956.0154081392278;956.643833665343;-2.471990580060012
3610.323;149780;955.4643067065416;956.3966346073372;-1.0424515240115784
3610.423;149760;956.5665393668619;956.2923894549361;-0.7573853655748921
3610.523;149780;955.4643067065416;956.2166509183784;-1.3038274394125926
3610.623;149770;956.0154081392278;956.0862681744372;-0.9472860839136477
3610.723;149780;955.4643067065416;955.991539566046;-1.441757649127059
3610.823;149780;955.4643067065416;955.8473638011334;-2.5544040980537868
3610.923;149800;954.3621932116023;955.5919233913282;-2.5835212877175526
3611.024;149790;954.9132350651957;955.3309877412685;-0.9526675720659077
3611.223;149800;954.3621932116023;955.1414068944273;-2.130818038490025
3611.323;149800;954.3621932116023;954.9283250905785;-3.8081832868704697
3611.423;149830;952.7092463413057;954.5475067618918;-5.02686047479405
3611.523;149830;952.7092463413057;954.0448207144105;-3.652227917303801
3611.623;149830;952.7092463413057;953.6795979226805;-3.4067686006843876
3611.723;149840;952.1583236027158;953.3389210626124;-3.228431968269186
3611.823;149840;952.1583236027158;953.0160778657857;-2.345593123718432
3611.923;149840;952.1583236027158;952.7815185534141;-2.4330714363911876
3612.024;149850;951.6074306338847;952.5357783383383;-4.846544413230979
3612.123;149880;949.9549303100082;952.0559704414277;-3.4860084237866302
3612.223;149850;951.6074306338847;951.7073695990493;-0.27329056767623416
3612.323;149850;951.6074306338847;951.6800405422817;-0.47587275699803394
3612.523;149860;951.05656743122;951.584865990882;-0.6914835917570522
3612.623;149850;951.6074306338847;951.5157176317064;-2.761712974799149
3612.723;149890;949.4041563842757;951.2395463342267;-5.019010958384359
3612.823;149890;949.4041563842757;950.7376452383887;-3.646524909790875
3612.923;149890;949.4041563842757;950.37299274741;-2.6231241845429785
3613.024;149890;949.4041563842757;950.1080572047708;-2.704944380486552
3613.123;149900;948.8534122103333;949.8402677111022;-2.6986301046453707
3613.223;149900;948.8534122103333;949.5704047006379;-1.9606695383794983
3613.323;149900;948.8534122103333;949.3743377468002;-3.6833424194389255
3613.423;149930;947.2013581633444;949.0060035048566;-4.182033990027341
3613.523;149920;947.752013103458;948.5878001058524;-2.285522008008716
3613.623;149920;947.752013103458;948.3592479050517;-2.4134324768350903
3613.723;149930;947.2013581633444;948.1179046573684;-2.506364872215278
3613.823;149930;947.2013581633444;947.8672681701471;-1.0680771310374604
3613.923;149920;947.752013103458;947.7604604570435;-0.7683202563234433
3614.024;149930;947.2013581633444;947.6828601111547;-2.09047064019892
3614.123;149940;946.6507329606596;947.4759035177747;-2.2564905451313337
3614.223;149940;946.6507329606596;947.2502544632617;-2.392258570096048
3614.323;149950;946.1001374918111;947.0110286062524;-2.4908998141756826
3614.423;149950;946.1001374918111;946.761938624835;-1.6576335767689565
3614.623;149970;944.9990357412809;946.4304119094808;-2.4086825787502755
3614.723;149950;946.1001374918111;946.189543651606;-0.9972693995971416
3614.823;149960;945.5495717532158;946.0898167116463;-2.2300811362319837
3614.923;149970;944.9990357412809;945.8668085980233;-3.09474258122879
3615.024;149980;944.4485294524234;945.5542395973189;-3.814451176831092
3615.123;149990;943.8980528830605;945.176608930812;-1.9909471006253543
3615.223;149970;944.9990357412809;944.9775142207496;-0.6938480843604737
3615.323;149980;944.4485294524234;944.9081294123137;-1.256810431603987
3615.423;149980;944.4485294524234;944.7824483691534;-0.16042593786038042
3615.523;149970;944.9990357412809;944.7664057753673;-2.3744133465753516
3615.623;150010;942.7971888884571;944.52896444071;-4.735669645815265
3615.723;150010;942.7971888884571;944.0553974761289;-3.4406653962682325
3615.823;150010;942.7971888884571;943.7113309365023;-2.49978973502607
3615.923;150010;942.7971888884571;943.461351963;0.43728071936269985
3616.024;149980;944.4485294524234;943.5055173156557;0.3241212825116617
3616.123;150010;942.7971888884571;943.5376053226244;-1.2721456633107866
3616.223;150000;943.3476060295993;943.4103907562934;-0.9242679262123823
3616.323;150010;942.7971888884571;943.3179639636722;-2.1766361348861
3616.423;150020;942.2468014560457;943.1003003501838;-2.3108480192166696
3616.524;150020;942.2468014560457;942.8669047002427;-1.7128471265993745
3616.623;150020;942.2468014560457;942.6973328347091;-1.2320117186356874
3616.723;150020;942.2468014560457;942.5741316628456;-1.5762392867859045
3616.923;150050;940.5958173754025;942.2588838054887;-1.1452048761601938
3617.123;150020;942.2468014560457;942.0298428302564;-0.9116641439422088
3617.223;150040;941.1461157031039;941.9386764158622;-2.1673164891327974
3617.323;150040;941.1461157031039;941.7219447669492;-1.5746476010022659
3617.423;150040;941.1461157031039;941.5644800068491;-2.6488397433235193
3617.523;150060;940.0455487421004;941.2995960325158;-1.9244947234034722
3617.623;150040;941.1461157031039;941.1071465601756;-1.3982272614749929
3617.723;150060;940.0455487421004;940.9673238340282;-1.2603314319318408
3617.923;150060;940.0455487421004;940.7152575476421;-1.813236405302976
3618.024;150060;940.0455487421004;940.5321206707063;-2.1039414610202725
3618.123;150070;939.4953097996245;940.3238304660649;-2.2656516694016915
3618.223;150070;939.4953097996245;940.097265299125;-0.8937575404533107
3618.323;150060;940.0455487421004;940.0078895450797;-0.6493528628658617
3618.423;150070;939.4953097996245;939.9429542587932;-1.9764113815786861
3618.523;150080;938.9451005443916;939.7453131206346;-2.9404946554988696
3618.623;150090;938.394920972824;939.451263655085;-2.1363944205912833
3618.723;150080;938.9451005443916;939.237624213026;-1.552181403153829
3618.823;150090;938.394920972824;939.0824060727108;-1.8799793744898396
3618.923;150090;938.394920972824;938.894408135262;-0.6075558350675666
3619.024;150080;938.9451005443916;938.8330449959201;0.30951946472839514
3619.123;150080;938.9451005443916;938.8636874229283;-2.034008719217158
3619.223;150110;937.2946508663623;938.6602865510067;-3.7344328198878287
3619.323;150110;937.2946508663623;938.2868432690183;-2.713224261628023
3619.423;150110;937.2946508663623;938.0155208428557;-0.46688740496336545
3619.523;150090;938.394920972824;937.9688321023592;0.4129588609070315
3619.623;150100;937.8447710813386;938.0101279884499;-0.602176617178977
3619.823;150110;937.2946508663623;937.8896926650142;-0.8095454029375475
3620.024;150110;937.2946508663623;937.7269740390237;-1.953890771511278
3620.123;150120;936.7445603243073;937.5335388526438;-3.66166273344894
3620.223;150140;935.6444682446835;937.1673725792992;-2.660353699062771
3620.323;150120;936.7445603243073;936.9013372093932;-1.718419935086715
3620.523;150160;934.5444948138577;936.5576532223754;-1.248505163815706
3620.723;150120;936.7445603243073;936.3079521896125;-0.3102044276161543
3620.823;150140;935.6444682446835;936.2769317468509;-1.7295187043173241
3620.923;150140;935.6444682446835;936.1039798764193;-1.2441276155087204
3621.024;150140;935.6444682446835;935.9783229872528;-0.9221724638005181
3621.123;150140;935.6444682446835;935.8870279133364;-1.4596031837415555
3621.323;150170;933.9945525828077;935.5951072765884;-2.120927574000799
3621.423;150140;935.6444682446835;935.3830145191885;-0.7704720406634071
3621.623;150170;933.9945525828077;935.2289201110556;-0.8745137255467621
3621.923;150160;934.5444948138577;934.9665659933918;-1.142757601554375
3622.024;150160;934.5444948138577;934.8511474756347;-0.42138925462208965
3622.223;150160;934.5444948138577;934.7672910139648;-0.30462642825653313
3622.423;150160;934.5444948138577;934.7063657283136;-1.1827496750426747
3622.524;150170;933.9945525828077;934.5869080111341;-0.8766778972649512
3622.623;150160;934.5444948138577;934.5001168993048;-2.1343108390575565
3622.723;150190;932.894757071558;934.2866858153992;-2.3025966537884894
3622.823;150170;933.9945525828077;934.0564261500206;0.5827311684987151
3622.923;150160;934.5444948138577;934.1146992668704;-0.3252569731070097
